time_stamp,Power
2019-10-12 19:00:00,3497.77352915
2019-10-12 19:01:00,3498.224635333334
2019-10-12 19:02:00,3498.6703900333328
2019-10-12 19:03:00,3499.1108955833333
2019-10-12 19:04:00,3499.54625125
2019-10-12 19:05:00,3499.9765543833346
2019-10-12 19:06:00,3500.401899900001
2019-10-12 19:07:00,3500.82238055
2019-10-12 19:08:00,3501.238086183333
2019-10-12 19:09:00,3501.6491054
2019-10-12 19:10:00,3502.055524549999
2019-10-12 19:11:00,3502.4574274500014
2019-10-12 19:12:00,3502.854896633333
2019-10-12 19:13:00,3503.2480122833326
2019-10-12 19:14:00,3503.6368534333333
2019-10-12 19:15:00,3504.021496150001
2019-10-12 19:16:00,3504.4020160500004
2019-10-12 19:17:00,3504.7784861500013
2019-10-12 19:18:00,3505.150978233336
2019-10-12 19:19:00,3505.5195626500004
2019-10-12 19:20:00,3505.884307900001
2019-10-12 19:21:00,3506.2452812166675
2019-10-12 19:22:00,3506.602547983334
2019-10-12 19:23:00,3506.9561728333338
2019-10-12 19:24:00,3507.3062184833334
2019-10-12 19:25:00,3507.6527466000002
2019-10-12 19:26:00,3507.9958172666675
2019-10-12 19:27:00,3508.335489666666
2019-10-12 19:28:00,3508.6718215833334
2019-10-12 19:29:00,3509.004869566667
2019-10-12 19:30:00,3509.3346889833333
2019-10-12 19:31:00,3509.6613343500003
2019-10-12 19:32:00,3509.9848586833323
2019-10-12 19:33:00,3510.3053142000003
2019-10-12 19:34:00,3510.622752099999
2019-10-12 19:35:00,3510.9372223166656
2019-10-12 19:36:00,3511.248774033333
2019-10-12 19:37:00,3511.557455299999
2019-10-12 19:38:00,3511.863313583333
2019-10-12 19:39:00,3512.16639495
2019-10-12 19:40:00,3512.466744916667
2019-10-12 19:41:00,3512.7644079833326
2019-10-12 19:42:00,3513.059427816667
2019-10-12 19:43:00,3513.351847416667
2019-10-12 19:44:00,3513.641708883333
2019-10-12 19:45:00,3513.9290534833326
2019-10-12 19:46:00,3514.2139217666677
2019-10-12 19:47:00,3514.4963536833334
2019-10-12 19:48:00,3514.7763883333337
2019-10-12 19:49:00,3515.054063816666
2019-10-12 19:50:00,3515.329418249999
2019-10-12 19:51:00,3515.602488416667
2019-10-12 19:52:00,3515.873310983334
2019-10-12 19:53:00,3516.1419214666666
2019-10-12 19:54:00,3516.408355066667
2019-10-12 19:55:00,3516.672646616666
2019-10-12 19:56:00,3516.9348299166672
2019-10-12 19:57:00,3517.194938166667
2019-10-12 19:58:00,3517.4530044166663
2019-10-12 19:59:00,3517.7090610500004
2019-10-12 20:00:00,3517.963139566667
2019-10-12 20:01:00,3518.215271716667
2019-10-12 20:02:00,3518.4654877333337
2019-10-12 20:03:00,3518.7138181333335
2019-10-12 20:04:00,3518.960292583333
2019-10-12 20:05:00,3519.204940566667
2019-10-12 20:06:00,3519.447790866667
2019-10-12 20:07:00,3519.6888719
2019-10-12 20:08:00,3519.928211683334
2019-10-12 20:09:00,3520.1658377499994
2019-10-12 20:10:00,3520.401777383333
2019-10-12 20:11:00,3520.6360571833347
2019-10-12 20:12:00,3520.868703666667
2019-10-12 20:13:00,3521.099742600001
2019-10-12 20:14:00,3521.329199983333
2019-10-12 20:15:00,3521.5571006500004
2019-10-12 20:16:00,3521.783469866666
2019-10-12 20:17:00,3522.0083319499995
2019-10-12 20:18:00,3522.231711283334
2019-10-12 20:19:00,3522.4536317000006
2019-10-12 20:20:00,3522.674116866667
2019-10-12 20:21:00,3522.8931900500006
2019-10-12 20:22:00,3523.110874133333
2019-10-12 20:23:00,3523.3271920333323
2019-10-12 20:24:00,3523.542165916666
2019-10-12 20:25:00,3523.7558182
2019-10-12 20:26:00,3523.9681703833335
2019-10-12 20:27:00,3524.179244400002
2019-10-12 20:28:00,3524.389061549999
2019-10-12 20:29:00,3524.597642616666
2019-10-12 20:30:00,3524.805008966666
2019-10-12 20:31:00,3525.0111808499996
2019-10-12 20:32:00,3525.2161788333333
2019-10-12 20:33:00,3525.4200232000007
2019-10-12 20:34:00,3525.622733833333
2019-10-12 20:35:00,3525.8243304333346
2019-10-12 20:36:00,3526.0248326666665
2019-10-12 20:37:00,3526.224259899999
2019-10-12 20:38:00,3526.4226313500008
2019-10-12 20:39:00,3526.6199660666666
2019-10-12 20:40:00,3526.816282783334
2019-10-12 20:41:00,3527.0116002666673
2019-10-12 20:42:00,3527.2059369166673
2019-10-12 20:43:00,3527.3993112833327
2019-10-12 20:44:00,3527.5917414833334
2019-10-12 20:45:00,3527.783245599999
2019-10-12 20:46:00,3527.973841416667
2019-10-12 20:47:00,3528.163546883333
2019-10-12 20:48:00,3528.352379666666
2019-10-12 20:49:00,3528.5403573833332
2019-10-12 20:50:00,3528.7274972833325
2019-10-12 20:51:00,3528.913816566668
2019-10-12 20:52:00,3529.099332933334
2019-10-12 20:53:00,3529.2840630500004
2019-10-12 20:54:00,3529.4680240999996
2019-10-12 20:55:00,3529.6512330500004
2019-10-12 20:56:00,3529.8337069166673
2019-10-12 20:57:00,3530.0154620833323
2019-10-12 20:58:00,3530.1965155500015
2019-10-12 20:59:00,3530.376883816666
2019-10-12 21:00:00,3530.556583583333
2019-10-12 21:01:00,3530.735631233333
2019-10-12 21:02:00,3530.9140433333328
2019-10-12 21:03:00,3531.091836383334
2019-10-12 21:04:00,3531.269026533334
2019-10-12 21:05:00,3531.4456304833343
2019-10-12 21:06:00,3531.6216643499997
2019-10-12 21:07:00,3531.7971443
2019-10-12 21:08:00,3531.9720870999986
2019-10-12 21:09:00,3532.1465085500004
2019-10-12 21:10:00,3532.3204253666668
2019-10-12 21:11:00,3532.4938535166666
2019-10-12 21:12:00,3532.6668094333336
2019-10-12 21:13:00,3532.8393091833336
2019-10-12 21:14:00,3533.0113696333333
2019-10-12 21:15:00,3533.183006683332
2019-10-12 21:16:00,3533.3542367666664
2019-10-12 21:17:00,3533.5250762833325
2019-10-12 21:18:00,3533.695542150001
2019-10-12 21:19:00,3533.8656503500006
2019-10-12 21:20:00,3534.0354176999995
2019-10-12 21:21:00,3534.204860816666
2019-10-12 21:22:00,3534.3739964833326
2019-10-12 21:23:00,3534.5428414500007
2019-10-12 21:24:00,3534.7114124166683
2019-10-12 21:25:00,3534.8797267500017
2019-10-12 21:26:00,3535.0478012
2019-10-12 21:27:00,3535.2156529500003
2019-10-12 21:28:00,3535.3832996333354
2019-10-12 21:29:00,3535.550758433333
2019-10-12 21:30:00,3535.718046883332
2019-10-12 21:31:00,3535.8851827833328
2019-10-12 21:32:00,3536.0521840166666
2019-10-12 21:33:00,3536.219068533333
2019-10-12 21:34:00,3536.385854533331
2019-10-12 21:35:00,3536.55256025
2019-10-12 21:36:00,3536.71920445
2019-10-12 21:37:00,3536.885805833332
2019-10-12 21:38:00,3537.0523831833343
2019-10-12 21:39:00,3537.2189558833334
2019-10-12 21:40:00,3537.3855431
2019-10-12 21:41:00,3537.5521647333326
2019-10-12 21:42:00,3537.7188404500002
2019-10-12 21:43:00,3537.8855905166656
2019-10-12 21:44:00,3538.0524354
2019-10-12 21:45:00,3538.2193958500006
2019-10-12 21:46:00,3538.3864927500003
2019-10-12 21:47:00,3538.5537475166648
2019-10-12 21:48:00,3538.7211819833337
2019-10-12 21:49:00,3538.888818066666
2019-10-12 21:50:00,3539.056678133333
2019-10-12 21:51:00,3539.2247850333347
2019-10-12 21:52:00,3539.3931619833334
2019-10-12 21:53:00,3539.5618325000005
2019-10-12 21:54:00,3539.730820766667
2019-10-12 21:55:00,3539.9001513000007
2019-10-12 21:56:00,3540.0698490333325
2019-10-12 21:57:00,3540.2399394833333
2019-10-12 21:58:00,3540.410448799999
2019-10-12 21:59:00,3540.581403616667
2019-10-12 22:00:00,3540.752831033334
2019-10-12 22:01:00,3540.9247591000008
2019-10-12 22:02:00,3541.097215966664
2019-10-12 22:03:00,3541.2702312000006
2019-10-12 22:04:00,3541.443834816668
2019-10-12 22:05:00,3541.618057116665
2019-10-12 22:06:00,3541.792929866667
2019-10-12 22:07:00,3541.9684856
2019-10-12 22:08:00,3542.1447576666674
2019-10-12 22:09:00,3542.3217802333324
2019-10-12 22:10:00,3542.4995889333336
2019-10-12 22:11:00,3542.6782201833325
2019-10-12 22:12:00,3542.8577118499993
2019-10-12 22:13:00,3543.0381031666666
2019-10-12 22:14:00,3543.2194342666667
2019-10-12 22:15:00,3543.4017476500017
2019-10-12 22:16:00,3543.5850868833336
2019-10-12 22:17:00,3543.769497266666
2019-10-12 22:18:00,3543.9550263
2019-10-12 22:19:00,3544.1417236833336
2019-10-12 22:20:00,3544.329641166667
2019-10-12 22:21:00,3544.5188333999995
2019-10-12 22:22:00,3544.7093577833334
2019-10-12 22:23:00,3544.9012744166675
2019-10-12 22:24:00,3545.094647549999
2019-10-12 22:25:00,3545.2895448333325
2019-10-12 22:26:00,3545.486037916667
2019-10-12 22:27:00,3545.6842038499994
2019-10-12 22:28:00,3545.8841243833335
2019-10-12 22:29:00,3546.0858874833334
2019-10-12 22:30:00,3546.289587916667
2019-10-12 22:31:00,3546.495327683334
2019-10-12 22:32:00,3546.7032172500008
2019-10-12 22:33:00,3546.913376866666
2019-10-12 22:34:00,3547.125937383332
2019-10-12 22:35:00,3547.3410418166663
2019-10-12 22:36:00,3547.558847216668
2019-10-12 22:37:00,3547.779526466668
2019-10-12 22:38:00,3548.0032703166676
2019-10-12 22:39:00,3548.2302897333334
2019-10-12 22:40:00,3548.4608196833337
2019-10-12 22:41:00,3548.695121133334
2019-10-12 22:42:00,3548.9334857666668
2019-10-12 22:43:00,3549.1762404499996
2019-10-12 22:44:00,3549.4237517666666
2019-10-12 22:45:00,3549.676431883332
2019-10-12 22:46:00,3549.934746100001
2019-10-12 22:47:00,3550.1992191500003
2019-10-12 22:48:00,3550.4704459833342
2019-10-12 22:49:00,3550.749100449999
2019-10-12 22:50:00,3551.0359485500007
2019-10-12 22:51:00,3551.3318605500003
2019-10-12 22:52:00,3551.6378287499992
2019-10-12 22:53:00,3551.9549843166674
2019-10-12 22:54:00,3552.2846192666666
2019-10-12 22:55:00,3552.628209983334
2019-10-12 22:56:00,3552.9874464666677
2019-10-12 22:57:00,3553.364263933333
2019-10-12 22:58:00,3553.7608806333333
2019-10-12 22:59:00,3554.1798412666662
2019-10-12 23:00:00,3554.624066516667
2019-10-12 23:01:00,3555.0969119833344
2019-10-12 23:02:00,3555.602233433334
2019-10-12 23:03:00,3556.1444645499987
2019-10-12 23:04:00,3556.7287065166656
2019-10-12 23:05:00,3557.3608292500003
2019-10-12 23:06:00,3558.047591816666
2019-10-12 23:07:00,3558.7967784333327
2019-10-12 23:08:00,3559.6173579000006
2019-10-12 23:09:00,3560.519665566667
2019-10-12 23:10:00,3561.515615333334
2019-10-12 23:11:00,3562.618944333333
2019-10-12 23:12:00,3563.8454947500004
2019-10-12 23:13:00,3565.21354005
2019-10-12 23:14:00,3566.744161533334
2019-10-12 23:15:00,3568.4616842166665
2019-10-12 23:16:00,3570.3941794833345
2019-10-12 23:17:00,3572.57404645
2019-10-12 23:18:00,3575.0386835000004
2019-10-12 23:19:00,3577.831264066667
2019-10-12 23:20:00,3581.0016336666667
2019-10-12 23:21:00,3584.607345933333
2019-10-12 23:22:00,3588.714859366667
2019-10-12 23:23:00,3593.4009215833325
2019-10-12 23:24:00,3598.7541669166662
2019-10-12 23:25:00,3604.8769645666675
2019-10-12 23:26:00,3611.887552933333
2019-10-12 23:27:00,3619.9225063666663
2019-10-12 23:28:00,3629.13958535
2019-10-12 23:29:00,3639.7210313166665
2019-10-12 23:30:00,3651.8773723333334
2019-10-12 23:31:00,3665.851822433334
2019-10-12 23:32:00,3681.925365166668
2019-10-12 23:33:00,3237.397866249999
2019-10-12 23:34:00,1931.4707751500005
2019-10-12 23:35:00,1113.1318297933333
2019-10-12 23:36:00,631.4691458966665
2019-10-12 23:37:00,354.95912573833334
2019-10-12 23:38:00,198.48975144833335
2019-10-12 23:39:00,110.66774567033335
2019-10-12 23:40:00,61.601210077333356
2019-10-12 23:41:00,34.257733963
2019-10-12 23:42:00,19.041710687500004
2019-10-12 23:43:00,10.581074594349998
2019-10-12 23:44:00,5.878749129833335
2019-10-12 23:45:00,3.2658927774999995
2019-10-12 23:46:00,1.8142524449666668
2019-10-12 23:47:00,1.0078171255833337
2019-10-12 23:48:00,0.5598339193666667
2019-10-12 23:49:00,0.3109804212999999
2019-10-12 23:50:00,0.17274475431666672
2019-10-12 23:51:00,0.09595675818333335
2019-10-12 23:52:00,0.05330226245
2019-10-12 23:53:00,0.02960842958333334
2019-10-12 23:54:00,0.016446932699999996
2019-10-12 23:55:00,0.009135963266666667
2019-10-12 23:56:00,0.005074855866666664
2019-10-12 23:57:00,0.002818986983333333
2019-10-12 23:58:00,0.0015658941000000002
2019-10-12 23:59:00,0.0008698245833333332
2019-10-13 00:00:00,0.0004831711666666667
2019-10-13 00:01:00,0.00026839255
2019-10-13 00:02:00,0.00014908703333333339
2019-10-13 00:03:00,8.281148333333331e-05
2019-10-13 00:04:00,4.6006666666666695e-05
2019-10-13 00:05:00,2.5553333333333335e-05
2019-10-13 00:06:00,1.4194999999999999e-05
2019-10-13 00:07:00,7.8865e-06
2019-10-13 00:08:00,4.3799999999999996e-06
2019-10-13 00:09:00,2.4330000000000003e-06
2019-10-13 00:10:00,1.351466666666667e-06
2019-10-13 00:11:00,7.506833333333334e-07
2019-10-13 00:12:00,4.170666666666666e-07
2019-10-13 00:13:00,2.316666666666666e-07
2019-10-13 00:14:00,1.2874499999999998e-07
2019-10-13 00:15:00,7.152000000000001e-08
2019-10-13 00:16:00,3.973166666666667e-08
2019-10-13 00:17:00,2.2100000000000003e-08
2019-10-13 00:18:00,1.2291333333333328e-08
2019-10-13 00:19:00,6.845833333333334e-09
2019-10-13 00:20:00,3.829500000000004e-09
2019-10-13 00:21:00,2.1489999999999995e-09
2019-10-13 00:22:00,1.1908333333333334e-09
2019-10-13 00:23:00,6.876500000000001e-10
2019-10-13 00:24:00,3.9874999999999984e-10
2019-10-13 00:25:00,2.3416666666666684e-10
2019-10-13 00:26:00,1.485833333333333e-10
2019-10-13 00:27:00,1.0908333333333325e-10
2019-10-13 00:28:00,8.274999999999997e-11
2019-10-13 00:29:00,5.641666666666671e-11
2019-10-13 00:30:00,5.641666666666671e-11
2019-10-13 00:31:00,4.983333333333335e-11
2019-10-13 00:32:00,4.3250000000000006e-11
2019-10-13 00:33:00,4.3250000000000006e-11
2019-10-13 00:34:00,4.3250000000000006e-11
2019-10-13 00:35:00,4.3250000000000006e-11
2019-10-13 00:36:00,4.3250000000000006e-11
2019-10-13 00:37:00,4.3250000000000006e-11
2019-10-13 00:38:00,4.3250000000000006e-11
2019-10-13 00:39:00,4.3250000000000006e-11
2019-10-13 00:40:00,4.3250000000000006e-11
2019-10-13 00:41:00,4.3250000000000006e-11
2019-10-13 00:42:00,4.3250000000000006e-11
2019-10-13 00:43:00,4.3250000000000006e-11
2019-10-13 00:44:00,4.3250000000000006e-11
2019-10-13 00:45:00,4.3250000000000006e-11
2019-10-13 00:46:00,4.3250000000000006e-11
2019-10-13 00:47:00,4.3250000000000006e-11
2019-10-13 00:48:00,4.3250000000000006e-11
2019-10-13 00:49:00,4.3250000000000006e-11
2019-10-13 00:50:00,4.3250000000000006e-11
2019-10-13 00:51:00,4.3250000000000006e-11
2019-10-13 00:52:00,4.3250000000000006e-11
2019-10-13 00:53:00,4.3250000000000006e-11
2019-10-13 00:54:00,4.3250000000000006e-11
2019-10-13 00:55:00,4.3250000000000006e-11
2019-10-13 00:56:00,3.303448275862069e-11
